1.3257,1.4889,1.4926,1.9508,1.7806,1.8947,2.1897,2.0686,2.3529,2.3566,1.2149,2.3569,1.8862,1.8854,1.684,1.0448,1.0864,1.2046,1.3173,1.3629,1.2119,1.1062,1.3259,1.3701,1.6091,1.659,1.6089,1.3806,1.609,1.6563,1.7775,1.8991,1.9016,1.6587,1.9439,2.0645,2.1869,2.239,1.9464,2.185,2.2329,2.4724,2.5232,2.4689,2.2356
2.0913,1.5992,1.5981,2.0882,1.512,0.8509,1.8332,1.426,1.341,1.3399,1.7185,1.341,1.8284,1.8369,1.1628,1.1151,1.2797,1.6843,2.098,2.2773,1.6822,1.2833,1.0286,1.1932,2.0096,2.1848,2.0136,1.1968,0.9412,1.1067,1.5131,1.9212,1.9218,1.1057,1.0191,1.4273,1.8337,2.0024,1.0184,0.7588,0.932,1.7467,1.9137,1.743,0.9311
-1.0991,-0.0726,-1.2741,-0.6723,-1.2731,-0.6714,-1.0962,-1.2721,-0.0697,-1.2712,-1.2722,-1.2709,-1.1721,-0.1779,-0.1931,-0.6797,-0.2555,-0.0784,-0.2419,-0.6667,-1.2724,-1.0968,-0.6774,-0.2517,-0.2434,-0.668,-1.0994,-1.0966,-0.6749,-0.2489,-0.0756,-0.2454,-1.0977,-1.0971,-0.2453,-0.073,-0.247,-0.6712,-1.0963,-0.6675,-0.2429,-0.2492,-0.6724,-1.094,-1.0955
